Unnamed: 0,is_pick,hero_id,team,order,ord,match_id,radiant_win,id,localized_name
20,False,98,1,20,20,5580793199,False,98,Timbersaw
17,True,98,0,17,17,5580903885,True,98,Timbersaw
9,False,98,1,9,9,5580989938,True,98,Timbersaw
22,True,98,1,22,22,5581075844,False,98,Timbersaw
1,False,98,1,1,1,5581156713,True,98,Timbersaw
21,False,98,0,21,21,5581200081,False,98,Timbersaw
10,False,72,0,10,10,5571387447,False,72,Gyrocopter
7,True,72,0,7,7,5573020624,True,72,Gyrocopter
23,True,72,0,23,23,5572037758,False,72,Gyrocopter
21,False,72,1,21,21,5572079000,False,72,Gyrocopter
11,False,72,1,11,11,5571251852,False,72,Gyrocopter
16,True,72,1,16,16,5572911069,True,72,Gyrocopter
6,True,72,1,6,6,5573399936,True,72,Gyrocopter
17,True,72,1,17,17,5573454371,False,72,Gyrocopter
7,True,72,1,7,7,5573521274,True,72,Gyrocopter
11,False,72,0,11,11,5573581180,False,72,Gyrocopter
6,True,72,0,6,6,5573739164,False,72,Gyrocopter
6,True,72,1,6,6,5573815918,True,72,Gyrocopter
13,False,72,1,13,13,5574237046,False,72,Gyrocopter
8,False,72,0,8,8,5574317538,False,72,Gyrocopter
21,False,72,0,21,21,5574447187,True,72,Gyrocopter
23,True,72,1,23,23,5574661081,True,72,Gyrocopter
16,True,72,1,16,16,5575691083,False,72,Gyrocopter
6,True,72,0,6,6,5575606190,False,72,Gyrocopter
19,False,72,1,19,19,5576149963,True,72,Gyrocopter
8,False,72,0,8,8,5576150624,True,72,Gyrocopter
17,True,72,1,17,17,5576253895,False,72,Gyrocopter
15,True,72,1,15,15,5576318371,True,72,Gyrocopter
6,True,72,1,6,6,5576382091,False,72,Gyrocopter
22,True,72,0,22,22,5576386012,True,72,Gyrocopter
17,True,72,0,17,17,5576538799,False,72,Gyrocopter
18,False,72,0,18,18,5576988121,True,72,Gyrocopter
8,False,72,1,8,8,5577087660,True,72,Gyrocopter
13,False,72,1,13,13,5577156975,False,72,Gyrocopter
6,True,72,0,6,6,5577229894,True,72,Gyrocopter
9,False,72,1,9,9,5577247018,True,72,Gyrocopter
22,True,72,1,22,22,5577289071,False,72,Gyrocopter
11,False,72,0,11,11,5577318069,True,72,Gyrocopter
16,True,72,1,16,16,5577393373,False,72,Gyrocopter
22,True,72,1,22,22,5577560341,True,72,Gyrocopter
7,True,72,0,7,7,5577721375,False,72,Gyrocopter
5,True,72,1,5,5,5577804813,False,72,Gyrocopter
9,False,72,1,9,9,5578074898,False,72,Gyrocopter
6,True,72,1,6,6,5578152920,False,72,Gyrocopter
15,True,72,1,15,15,5578565061,False,72,Gyrocopter
14,True,72,1,14,14,5578584273,False,72,Gyrocopter
21,False,72,0,21,21,5578710167,True,72,Gyrocopter
9,False,72,1,9,9,5578735192,True,72,Gyrocopter
11,False,72,0,11,11,5578759207,False,72,Gyrocopter
18,False,72,0,18,18,5578794176,True,72,Gyrocopter
14,True,72,1,14,14,5578837524,True,72,Gyrocopter
15,True,72,1,15,15,5579001949,True,72,Gyrocopter
8,False,72,1,8,8,5579184001,False,72,Gyrocopter
23,True,72,0,23,23,5579221633,False,72,Gyrocopter
23,True,72,1,23,23,5579395623,True,72,Gyrocopter
16,True,72,0,16,16,5580140087,False,72,Gyrocopter
20,False,72,0,20,20,5580177450,False,72,Gyrocopter
12,False,72,0,12,12,5580224836,True,72,Gyrocopter
16,True,72,1,16,16,5581312093,False,72,Gyrocopter
12,False,10,0,12,12,5571387447,False,10,Morphling
17,True,10,0,17,17,5571936348,False,10,Morphling
10,False,10,0,10,10,5571408148,False,10,Morphling
17,True,10,1,17,17,5571977618,True,10,Morphling
17,True,10,1,17,17,5571692957,False,10,Morphling
11,False,10,0,11,11,5572366825,False,10,Morphling
15,True,10,0,15,15,5571820010,True,10,Morphling
16,True,10,0,16,16,5572422158,True,10,Morphling
12,False,10,1,12,12,5572813354,True,10,Morphling
14,True,10,0,14,14,5571742384,True,10,Morphling
12,False,10,1,12,12,5572295408,True,10,Morphling
13,False,10,0,13,13,5573020624,True,10,Morphling
18,False,10,0,18,18,5572652041,False,10,Morphling
21,False,10,0,21,21,5572582452,False,10,Morphling
18,False,10,1,18,18,5572283569,True,10,Morphling
9,False,10,1,9,9,5572079000,False,10,Morphling
22,True,10,0,22,22,5572384214,False,10,Morphling
17,True,10,1,17,17,5572617927,False,10,Morphling
19,False,10,0,19,19,5572194041,False,10,Morphling
15,True,10,1,15,15,5571884889,True,10,Morphling
17,True,10,1,17,17,5573128312,True,10,Morphling
11,False,10,1,11,11,5573290339,True,10,Morphling
11,False,10,1,11,11,5573315607,True,10,Morphling
21,False,10,1,21,21,5573342435,True,10,Morphling
16,True,10,0,16,16,5573419506,False,10,Morphling
20,False,10,1,20,20,5573434893,False,10,Morphling
17,True,10,0,17,17,5573521274,True,10,Morphling
13,False,10,0,13,13,5573636375,True,10,Morphling
18,False,10,1,18,18,5573678768,True,10,Morphling
9,False,10,1,9,9,5573621575,True,10,Morphling
12,False,10,0,12,12,5573739164,False,10,Morphling
10,False,10,1,10,10,5573756642,True,10,Morphling
18,False,10,1,18,18,5573815918,True,10,Morphling
8,False,10,0,8,8,5573909161,True,10,Morphling
9,False,10,1,9,9,5574033565,True,10,Morphling
13,False,10,1,13,13,5574056912,False,10,Morphling
18,False,10,0,18,18,5574110489,True,10,Morphling
17,True,10,0,17,17,5574427463,True,10,Morphling
10,False,10,0,10,10,5574470710,False,10,Morphling
21,False,10,0,21,21,5574494772,True,10,Morphling
12,False,10,0,12,12,5574632301,True,10,Morphling
13,False,10,1,13,13,5574721871,True,10,Morphling
22,True,10,0,22,22,5574721233,False,10,Morphling
16,True,10,1,16,16,5574787025,True,10,Morphling
20,False,10,1,20,20,5574785532,True,10,Morphling
8,False,10,1,8,8,5574844973,False,10,Morphling
8,False,10,0,8,8,5574833331,False,10,Morphling
19,False,10,0,19,19,5574903044,True,10,Morphling
20,False,10,0,20,20,5574989619,True,10,Morphling
15,True,10,0,15,15,5575016836,True,10,Morphling
8,False,10,1,8,8,5575082863,False,10,Morphling
10,False,10,1,10,10,5575174770,True,10,Morphling
21,False,10,0,21,21,5574987884,False,10,Morphling
23,True,10,1,23,23,5575037590,False,10,Morphling
8,False,10,1,8,8,5575105284,True,10,Morphling
7,True,10,0,7,7,5575197423,True,10,Morphling
9,False,10,0,9,9,5575265047,True,10,Morphling
13,False,10,1,13,13,5575483532,True,10,Morphling
11,False,10,0,11,11,5575353308,False,10,Morphling
19,False,10,0,19,19,5575846005,True,10,Morphling
17,True,10,1,17,17,5575764598,False,10,Morphling
12,False,10,0,12,12,5575691083,False,10,Morphling
19,False,10,0,19,19,5575617512,False,10,Morphling
13,False,10,1,13,13,5575544197,False,10,Morphling
13,False,10,0,13,13,5575676144,False,10,Morphling
12,False,10,0,12,12,5575783978,False,10,Morphling
9,False,10,0,9,9,5575727477,False,10,Morphling
0,False,10,1,0,0,5575548479,True,10,Morphling
17,True,10,0,17,17,5575898169,True,10,Morphling
9,False,10,0,9,9,5575988327,False,10,Morphling
23,True,10,0,23,23,5576081985,True,10,Morphling
23,True,10,0,23,23,5576124762,True,10,Morphling
20,False,10,0,20,20,5576150624,True,10,Morphling
11,False,10,1,11,11,5576173915,True,10,Morphling
17,True,10,1,17,17,5576169993,True,10,Morphling
9,False,10,0,9,9,5576234114,False,10,Morphling
11,False,10,0,11,11,5576253895,False,10,Morphling
13,False,10,1,13,13,5576287769,True,10,Morphling
12,False,10,1,12,12,5576324281,False,10,Morphling
8,False,10,1,8,8,5576332805,False,10,Morphling
11,False,10,0,11,11,5576318371,True,10,Morphling
8,False,10,0,8,8,5576351087,False,10,Morphling
18,False,10,0,18,18,5576386012,True,10,Morphling
21,False,10,0,21,21,5576451957,False,10,Morphling
20,False,10,1,20,20,5576501091,True,10,Morphling
22,True,10,1,22,22,5576568827,False,10,Morphling
11,False,10,1,11,11,5576538799,False,10,Morphling
9,False,10,1,9,9,5576632141,True,10,Morphling
11,False,10,0,11,11,5576636434,True,10,Morphling
10,False,10,1,10,10,5576742879,False,10,Morphling
13,False,10,1,13,13,5577029383,False,10,Morphling
17,True,10,1,17,17,5577074753,False,10,Morphling
17,True,10,0,17,17,5577151149,False,10,Morphling
7,True,10,1,7,7,5577229894,True,10,Morphling
12,False,10,0,12,12,5577247018,True,10,Morphling
13,False,10,1,13,13,5577289779,True,10,Morphling
12,False,10,1,12,12,5577289071,False,10,Morphling
8,False,10,1,8,8,5577318069,True,10,Morphling
7,True,10,0,7,7,5577357467,True,10,Morphling
11,False,10,1,11,11,5577427589,False,10,Morphling
0,False,10,1,0,0,5577463934,True,10,Morphling
18,False,10,1,18,18,5577501745,True,10,Morphling
22,True,10,0,22,22,5577576453,False,10,Morphling
17,True,10,1,17,17,5577661815,False,10,Morphling
14,True,10,1,14,14,5577618142,False,10,Morphling
23,True,10,0,23,23,5577703196,True,10,Morphling
17,True,10,0,17,17,5577762180,True,10,Morphling
12,False,10,1,12,12,5577759692,False,10,Morphling
0,False,10,0,0,0,5577816250,False,10,Morphling
8,False,10,1,8,8,5577826316,False,10,Morphling
13,False,10,1,13,13,5577904990,False,10,Morphling
2,False,10,1,2,2,5577916337,False,10,Morphling
22,True,10,1,22,22,5577982773,True,10,Morphling
17,True,10,0,17,17,5577982779,False,10,Morphling
12,False,10,1,12,12,5578152920,False,10,Morphling
12,False,10,1,12,12,5578565061,False,10,Morphling
17,True,10,1,17,17,5578626608,False,10,Morphling
11,False,10,0,11,11,5578725135,False,10,Morphling
11,False,10,0,11,11,5578710167,True,10,Morphling
20,False,10,1,20,20,5578759207,False,10,Morphling
20,False,10,1,20,20,5578807853,True,10,Morphling
13,False,10,0,13,13,5578956632,False,10,Morphling
17,True,10,1,17,17,5578948087,False,10,Morphling
13,False,10,0,13,13,5579001949,True,10,Morphling
13,False,10,1,13,13,5579110778,False,10,Morphling
9,False,10,1,9,9,5579149078,True,10,Morphling
12,False,10,1,12,12,5579135423,True,10,Morphling
20,False,10,1,20,20,5579221633,False,10,Morphling
10,False,10,1,10,10,5579235066,False,10,Morphling
20,False,10,0,20,20,5579342689,True,10,Morphling
9,False,10,1,9,9,5579395013,True,10,Morphling
7,True,10,0,7,7,5579519065,True,10,Morphling
23,True,10,1,23,23,5579498910,True,10,Morphling
13,False,10,1,13,13,5579867061,False,10,Morphling
16,True,10,1,16,16,5580059347,True,10,Morphling
11,False,10,0,11,11,5580140087,False,10,Morphling
18,False,10,0,18,18,5580177450,False,10,Morphling
13,False,10,1,13,13,5580187465,True,10,Morphling
11,False,10,1,11,11,5580224836,True,10,Morphling
22,True,10,1,22,22,5580248174,False,10,Morphling
17,True,10,0,17,17,5580266107,True,10,Morphling
13,False,10,0,13,13,5580406999,True,10,Morphling
20,False,10,0,20,20,5580450595,False,10,Morphling
22,True,10,1,22,22,5580631431,True,10,Morphling
9,False,10,0,9,9,5580732523,False,10,Morphling
10,False,10,0,10,10,5580717276,False,10,Morphling
12,False,10,0,12,12,5580791051,True,10,Morphling
20,False,10,1,20,20,5580879133,False,10,Morphling
12,False,10,1,12,12,5581075844,False,10,Morphling
10,False,10,0,10,10,5581156713,True,10,Morphling
12,False,10,1,12,12,5581274533,True,10,Morphling
13,False,68,1,13,13,5571387447,False,68,Ancient Apparition
12,False,68,1,12,12,5572327675,False,68,Ancient Apparition
3,False,68,0,3,3,5571977618,True,68,Ancient Apparition
16,True,68,1,16,16,5571820010,True,68,Ancient Apparition
21,False,68,0,21,21,5572813354,True,68,Ancient Apparition
9,False,68,0,9,9,5572295408,True,68,Ancient Apparition
9,False,68,1,9,9,5572015022,False,68,Ancient Apparition
16,True,68,0,16,16,5572883382,True,68,Ancient Apparition
17,True,68,0,17,17,5573160660,False,68,Ancient Apparition
15,True,68,1,15,15,5573441690,True,68,Ancient Apparition
8,False,68,1,8,8,5573454371,False,68,Ancient Apparition
14,True,68,1,14,14,5573464842,True,68,Ancient Apparition
13,False,68,1,13,13,5573521274,True,68,Ancient Apparition
5,True,68,0,5,5,5574697652,True,68,Ancient Apparition
21,False,68,1,21,21,5574787025,True,68,Ancient Apparition
16,True,68,1,16,16,5575016836,True,68,Ancient Apparition
10,False,68,1,10,10,5575178913,False,68,Ancient Apparition
22,True,68,0,22,22,5575606190,False,68,Ancient Apparition
22,True,68,0,22,22,5576173915,True,68,Ancient Apparition
17,True,68,1,17,17,5576318371,True,68,Ancient Apparition
9,False,68,1,9,9,5577229894,True,68,Ancient Apparition
18,False,68,1,18,18,5577661815,False,68,Ancient Apparition
13,False,68,1,13,13,5577618142,False,68,Ancient Apparition
13,False,68,0,13,13,5577888904,False,68,Ancient Apparition
7,True,68,0,7,7,5578152920,False,68,Ancient Apparition
18,False,68,1,18,18,5579316705,False,68,Ancient Apparition
13,False,68,1,13,13,5579342689,True,68,Ancient Apparition
19,False,68,1,19,19,5579395623,True,68,Ancient Apparition
14,True,68,0,14,14,5579470777,False,68,Ancient Apparition
18,False,68,1,18,18,5579476016,False,68,Ancient Apparition
18,False,68,0,18,18,5580266107,True,68,Ancient Apparition
16,True,68,0,16,16,5580732523,False,68,Ancient Apparition
14,True,68,1,14,14,5581008373,True,68,Ancient Apparition
15,True,58,0,15,15,5571387447,False,58,Enchantress
5,True,58,1,5,5,5571885311,False,58,Enchantress
19,False,58,1,19,19,5571930444,True,58,Enchantress
1,False,58,0,1,1,5572366825,False,58,Enchantress
14,True,58,0,14,14,5572180587,False,58,Enchantress
1,False,58,0,1,1,5572109008,False,58,Enchantress
10,False,58,0,10,10,5571306363,False,58,Enchantress
12,False,58,0,12,12,5571496861,True,58,Enchantress
15,True,58,1,15,15,5573020624,True,58,Enchantress
11,False,58,0,11,11,5571652599,False,58,Enchantress
1,False,58,0,1,1,5572582452,False,58,Enchantress
14,True,58,1,14,14,5572719804,True,58,Enchantress
11,False,58,1,11,11,5571446064,False,58,Enchantress
1,False,58,0,1,1,5572478406,False,58,Enchantress
12,False,58,0,12,12,5571884491,False,58,Enchantress
3,False,58,1,3,3,5572834824,False,58,Enchantress
7,True,58,0,7,7,5573056300,False,58,Enchantress
13,False,58,0,13,13,5573128312,True,58,Enchantress
22,True,58,0,22,22,5573372147,True,58,Enchantress
19,False,58,0,19,19,5573419506,False,58,Enchantress
15,True,58,1,15,15,5573636375,True,58,Enchantress
13,False,58,0,13,13,5573650637,False,58,Enchantress
0,False,58,1,0,0,5573719228,False,58,Enchantress
9,False,58,1,9,9,5573739164,False,58,Enchantress
3,False,58,0,3,3,5573756642,True,58,Enchantress
0,False,58,1,0,0,5573831397,False,58,Enchantress
0,False,58,0,0,0,5573909161,True,58,Enchantress
15,True,58,0,15,15,5574056912,False,58,Enchantress
2,False,58,1,2,2,5574032499,False,58,Enchantress
20,False,58,0,20,20,5574107095,False,58,Enchantress
4,True,58,0,4,4,5574237046,False,58,Enchantress
6,True,58,0,6,6,5574399425,True,58,Enchantress
10,True,58,1,10,10,5574417941,False,58,Enchantress
15,True,58,1,15,15,5574494772,True,58,Enchantress
4,True,58,0,4,4,5574491737,False,58,Enchantress
5,True,58,1,5,5,5574518175,False,58,Enchantress
21,False,58,1,21,21,5574721871,True,58,Enchantress
14,True,58,1,14,14,5574721233,False,58,Enchantress
15,True,58,0,15,15,5574778532,True,58,Enchantress
22,True,58,1,22,22,5574816796,False,58,Enchantress
15,True,58,1,15,15,5574785532,True,58,Enchantress
2,False,58,0,2,2,5574833331,False,58,Enchantress
2,False,58,0,2,2,5574875870,False,58,Enchantress
6,True,58,0,6,6,5574949349,True,58,Enchantress
0,False,58,0,0,0,5575016836,True,58,Enchantress
15,True,58,1,15,15,5575174770,True,58,Enchantress
1,False,58,1,1,1,5575037590,False,58,Enchantress
22,True,58,1,22,22,5575197423,True,58,Enchantress
5,True,58,0,5,5,5575846005,True,58,Enchantress
2,False,58,1,2,2,5575462161,True,58,Enchantress
3,False,58,0,3,3,5575636013,True,58,Enchantress
3,False,58,1,3,3,5575783978,False,58,Enchantress
21,False,58,0,21,21,5575727477,False,58,Enchantress
2,False,58,1,2,2,5575548479,True,58,Enchantress
14,True,58,1,14,14,5575878357,True,58,Enchantress
2,False,58,0,2,2,5575898169,True,58,Enchantress
21,False,58,0,21,21,5575930694,True,58,Enchantress
6,True,58,1,6,6,5575953551,False,58,Enchantress
20,False,58,0,20,20,5576055737,False,58,Enchantress
18,False,58,1,18,18,5576112928,True,58,Enchantress
5,True,58,1,5,5,5576136610,False,58,Enchantress
1,False,58,1,1,1,5576210319,False,58,Enchantress
3,False,58,1,3,3,5576432772,True,58,Enchantress
3,False,58,0,3,3,5576524415,False,58,Enchantress
2,False,58,0,2,2,5576538799,False,58,Enchantress
5,True,58,1,5,5,5576632141,True,58,Enchantress
15,True,58,1,15,15,5576738583,False,58,Enchantress
15,True,58,1,15,15,5576742879,False,58,Enchantress
10,False,58,0,10,10,5576851806,False,58,Enchantress
5,True,58,1,5,5,5576922185,True,58,Enchantress
10,False,58,0,10,10,5576933465,True,58,Enchantress
19,False,58,0,19,19,5577105970,True,58,Enchantress
15,True,58,1,15,15,5577184403,False,58,Enchantress
15,True,58,0,15,15,5577237509,True,58,Enchantress
0,False,58,0,0,0,5577331493,True,58,Enchantress
1,False,58,0,1,1,5577375377,True,58,Enchantress
13,False,58,1,13,13,5577427589,False,58,Enchantress
10,False,58,0,10,10,5577497712,False,58,Enchantress
8,False,58,1,8,8,5577539202,True,58,Enchantress
20,False,58,0,20,20,5577576453,False,58,Enchantress
15,True,58,1,15,15,5577580311,False,58,Enchantress
20,False,58,0,20,20,5577607162,False,58,Enchantress
4,True,58,1,4,4,5577623881,False,58,Enchantress
1,False,58,0,1,1,5577661815,False,58,Enchantress
2,False,58,1,2,2,5577703196,True,58,Enchantress
5,True,58,0,5,5,5577719452,False,58,Enchantress
16,True,58,0,16,16,5577759692,False,58,Enchantress
14,True,58,0,14,14,5577826316,False,58,Enchantress
0,False,58,1,0,0,5577982773,True,58,Enchantress
1,False,58,1,1,1,5578074898,False,58,Enchantress
1,False,58,1,1,1,5578181326,True,58,Enchantress
16,True,58,0,16,16,5578761415,True,58,Enchantress
10,False,58,0,10,10,5578735192,True,58,Enchantress
5,True,58,0,5,5,5578760067,False,58,Enchantress
14,True,58,1,14,14,5578794176,True,58,Enchantress
6,True,58,1,6,6,5578807853,True,58,Enchantress
10,False,58,1,10,10,5578848572,False,58,Enchantress
19,False,58,0,19,19,5578990490,True,58,Enchantress
18,False,58,1,18,18,5579061123,False,58,Enchantress
4,True,58,0,4,4,5579149078,True,58,Enchantress
2,False,58,0,2,2,5579224261,False,58,Enchantress
15,True,58,1,15,15,5579519065,True,58,Enchantress
8,False,58,1,8,8,5579612833,True,58,Enchantress
4,True,58,0,4,4,5579993644,False,58,Enchantress
0,False,58,0,0,0,5580187465,True,58,Enchantress
17,True,58,0,17,17,5580224836,True,58,Enchantress
0,False,58,0,0,0,5580266107,True,58,Enchantress
14,True,58,1,14,14,5580315411,True,58,Enchantress
13,False,58,1,13,13,5580415400,True,58,Enchantress
6,True,58,0,6,6,5580450595,False,58,Enchantress
5,True,58,1,5,5,5580513573,True,58,Enchantress
6,True,58,0,6,6,5580554034,False,58,Enchantress
21,False,58,1,21,21,5580717276,False,58,Enchantress
14,True,58,1,14,14,5580989938,True,58,Enchantress
7,True,58,1,7,7,5581312093,False,58,Enchantress
21,False,58,0,21,21,5581305939,False,58,Enchantress
17,True,41,0,17,17,5571387447,False,41,Faceless Void
3,False,41,0,3,3,5572184320,False,41,Faceless Void
8,False,41,0,8,8,5571885311,False,41,Faceless Void
11,False,41,1,11,11,5571408148,False,41,Faceless Void
5,True,41,0,5,5,5571977618,True,41,Faceless Void
9,False,41,0,9,9,5571692957,False,41,Faceless Void
6,True,41,1,6,6,5571703200,False,41,Faceless Void
4,True,41,1,4,4,5572483539,False,41,Faceless Void
13,False,41,0,13,13,5572366825,False,41,Faceless Void
11,False,41,1,11,11,5571820010,True,41,Faceless Void
13,False,41,0,13,13,5572422158,True,41,Faceless Void
14,True,41,1,14,14,5571774998,False,41,Faceless Void
5,True,41,0,5,5,5571242529,False,41,Faceless Void
0,False,41,1,0,0,5572813354,True,41,Faceless Void
7,True,41,0,7,7,5572180587,False,41,Faceless Void
14,True,41,1,14,14,5571697277,True,41,Faceless Void
9,False,41,0,9,9,5571742384,True,41,Faceless Void
11,False,41,0,11,11,5572295408,True,41,Faceless Void
17,True,41,0,17,17,5571306363,False,41,Faceless Void
22,True,41,1,22,22,5571771266,False,41,Faceless Void
0,False,41,1,0,0,5573020624,True,41,Faceless Void
20,False,41,1,20,20,5571652599,False,41,Faceless Void
12,False,41,0,12,12,5572652041,False,41,Faceless Void
19,False,41,0,19,19,5572582452,False,41,Faceless Void
9,False,41,0,9,9,5572283569,True,41,Faceless Void
2,False,41,0,2,2,5572719804,True,41,Faceless Void
6,True,41,1,6,6,5571831033,True,41,Faceless Void
2,False,41,0,2,2,5572079000,False,41,Faceless Void
10,False,41,1,10,10,5572478406,False,41,Faceless Void
16,True,41,1,16,16,5571251852,False,41,Faceless Void
3,False,41,0,3,3,5572617927,False,41,Faceless Void
11,False,41,1,11,11,5571833569,True,41,Faceless Void
3,False,41,0,3,3,5572148990,True,41,Faceless Void
3,False,41,0,3,3,5573056300,False,41,Faceless Void
11,False,41,0,11,11,5571884889,True,41,Faceless Void
13,False,41,1,13,13,5572911069,True,41,Faceless Void
11,False,41,0,11,11,5573126441,False,41,Faceless Void
2,False,41,0,2,2,5573152020,True,41,Faceless Void
13,False,41,0,13,13,5573166707,False,41,Faceless Void
7,True,41,1,7,7,5573222898,True,41,Faceless Void
13,False,41,1,13,13,5573233382,True,41,Faceless Void
14,True,41,1,14,14,5573253150,True,41,Faceless Void
22,True,41,1,22,22,5573298613,True,41,Faceless Void
10,False,41,1,10,10,5573274209,True,41,Faceless Void
17,True,41,0,17,17,5573290339,True,41,Faceless Void
17,True,41,0,17,17,5573315607,True,41,Faceless Void
19,False,41,1,19,19,5573342435,True,41,Faceless Void
13,False,41,1,13,13,5573372147,True,41,Faceless Void
15,True,41,0,15,15,5573398050,False,41,Faceless Void
8,False,41,1,8,8,5573419506,False,41,Faceless Void
13,False,41,0,13,13,5573441690,True,41,Faceless Void
21,False,41,0,21,21,5573434893,False,41,Faceless Void
8,False,41,1,8,8,5573482795,True,41,Faceless Void
7,True,41,0,7,7,5573454371,False,41,Faceless Void
7,True,41,1,7,7,5573464842,True,41,Faceless Void
15,True,41,0,15,15,5573534455,False,41,Faceless Void
11,False,41,1,11,11,5573521274,True,41,Faceless Void
8,False,41,0,8,8,5573583760,False,41,Faceless Void
13,False,41,0,13,13,5573555769,False,41,Faceless Void
17,True,41,1,17,17,5573636375,True,41,Faceless Void
11,False,41,0,11,11,5573650637,False,41,Faceless Void
23,True,41,0,23,23,5573704301,False,41,Faceless Void
10,False,41,0,10,10,5573739164,False,41,Faceless Void
20,False,41,1,20,20,5573756642,True,41,Faceless Void
12,False,41,1,12,12,5573796151,True,41,Faceless Void
10,False,41,1,10,10,5573815918,True,41,Faceless Void
14,True,41,1,14,14,5573882305,True,41,Faceless Void
8,False,41,1,8,8,5573831397,False,41,Faceless Void
1,False,41,1,1,1,5573909161,True,41,Faceless Void
0,False,41,0,0,0,5574033565,True,41,Faceless Void
18,False,41,0,18,18,5574056912,False,41,Faceless Void
1,False,41,0,1,1,5574032499,False,41,Faceless Void
8,False,41,0,8,8,5574107095,False,41,Faceless Void
20,False,41,0,20,20,5574110489,True,41,Faceless Void
15,True,41,0,15,15,5574132168,True,41,Faceless Void
9,False,41,0,9,9,5574153856,True,41,Faceless Void
14,True,41,1,14,14,5574182866,True,41,Faceless Void
7,True,41,1,7,7,5574226581,False,41,Faceless Void
13,False,41,1,13,13,5574317538,False,41,Faceless Void
7,True,41,1,7,7,5574364907,True,41,Faceless Void
8,False,41,0,8,8,5574399425,True,41,Faceless Void
19,False,41,0,19,19,5574447187,True,41,Faceless Void
3,False,41,0,3,3,5574494772,True,41,Faceless Void
8,False,41,0,8,8,5574491737,False,41,Faceless Void
0,False,41,0,0,0,5574518175,False,41,Faceless Void
9,False,41,0,9,9,5574628178,True,41,Faceless Void
8,False,41,0,8,8,5574726760,True,41,Faceless Void
11,False,41,1,11,11,5574721233,False,41,Faceless Void
15,True,41,1,15,15,5574751939,True,41,Faceless Void
2,False,41,0,2,2,5574778532,True,41,Faceless Void
6,True,41,1,6,6,5574816796,False,41,Faceless Void
9,False,41,0,9,9,5574844973,False,41,Faceless Void
14,True,41,1,14,14,5574833331,False,41,Faceless Void
9,False,41,0,9,9,5574871901,False,41,Faceless Void
12,False,41,1,12,12,5574864989,False,41,Faceless Void
15,True,41,0,15,15,5574875870,False,41,Faceless Void
9,False,41,0,9,9,5574889663,True,41,Faceless Void
9,False,41,0,9,9,5574920380,False,41,Faceless Void
16,True,41,1,16,16,5574944960,True,41,Faceless Void
13,False,41,0,13,13,5574961471,True,41,Faceless Void
2,False,41,0,2,2,5574949349,True,41,Faceless Void
3,False,41,1,3,3,5575016836,True,41,Faceless Void
1,False,41,0,1,1,5575082863,False,41,Faceless Void
11,False,41,0,11,11,5575174770,True,41,Faceless Void
9,False,41,0,9,9,5574987884,False,41,Faceless Void
19,False,41,1,19,19,5575037590,False,41,Faceless Void
7,True,41,1,7,7,5575006389,True,41,Faceless Void
0,False,41,1,0,0,5575197423,True,41,Faceless Void
8,False,41,1,8,8,5575265047,True,41,Faceless Void
9,False,41,1,9,9,5575483532,True,41,Faceless Void
9,False,41,1,9,9,5575804706,True,41,Faceless Void
9,False,41,0,9,9,5575846005,True,41,Faceless Void
10,False,41,0,10,10,5575691083,False,41,Faceless Void
5,True,41,0,5,5,5575462161,True,41,Faceless Void
22,True,41,0,22,22,5575544197,False,41,Faceless Void
12,False,41,1,12,12,5575676144,False,41,Faceless Void
17,True,41,1,17,17,5575636013,True,41,Faceless Void
13,False,41,1,13,13,5575783978,False,41,Faceless Void
17,True,41,1,17,17,5575727477,False,41,Faceless Void
5,True,41,0,5,5,5575548479,True,41,Faceless Void
17,True,41,0,17,17,5575606190,False,41,Faceless Void
17,True,41,0,17,17,5575878357,True,41,Faceless Void
11,False,41,1,11,11,5575898169,True,41,Faceless Void
12,False,41,1,12,12,5575930694,True,41,Faceless Void
10,False,41,1,10,10,5575988327,False,41,Faceless Void
19,False,41,1,19,19,5576023663,False,41,Faceless Void
10,False,41,1,10,10,5576124762,True,41,Faceless Void
5,True,41,1,5,5,5576149963,True,41,Faceless Void
11,False,41,1,11,11,5576136610,False,41,Faceless Void
17,True,41,0,17,17,5576180202,False,41,Faceless Void
17,True,41,0,17,17,5576173915,True,41,Faceless Void
14,True,41,0,14,14,5576169993,True,41,Faceless Void
10,False,41,1,10,10,5576253895,False,41,Faceless Void
11,False,41,1,11,11,5576287769,True,41,Faceless Void
5,True,41,1,5,5,5576288554,True,41,Faceless Void
23,True,41,0,23,23,5576324281,False,41,Faceless Void
13,False,41,0,13,13,5576332805,False,41,Faceless Void
8,False,41,1,8,8,5576318371,True,41,Faceless Void
20,False,41,1,20,20,5576382091,False,41,Faceless Void
12,False,41,0,12,12,5576351087,False,41,Faceless Void
3,False,41,1,3,3,5576386012,True,41,Faceless Void
21,False,41,1,21,21,5576432772,True,41,Faceless Void
0,False,41,1,0,0,5576451957,False,41,Faceless Void
9,False,41,0,9,9,5576501091,True,41,Faceless Void
21,False,41,0,21,21,5576524415,False,41,Faceless Void
10,False,41,1,10,10,5576568827,False,41,Faceless Void
7,True,41,1,7,7,5576538799,False,41,Faceless Void
2,False,41,0,2,2,5576632141,True,41,Faceless Void
0,False,41,1,0,0,5576636434,True,41,Faceless Void
7,True,41,0,7,7,5576738583,False,41,Faceless Void
